gameId,playerId,originalGroup,currentGroup,tangramSet,blockNum,trialNum,phase,phaseNum,target,repNum,utterance,uttLength,umap_x,umap_y
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,11.0,refgame,1.0,page1-128,2.0,Looks like a C,4,18.151693,13.066971
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,44.0,refgame,2.0,page1-128,1.0,The C,2,17.025158,12.492902
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,10.0,refgame,1.0,page3-136,1.0,Looks like a T,4,12.411996,12.307718
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,46.0,refgame,2.0,page3-136,2.0,The T,2,8.391055,7.525044
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,47.0,refgame,2.0,page3-85,1.0,Looks like an anchor or a wrench,7,8.99549,9.807854
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,8.0,refgame,1.0,page3-85,2.0,looks like an anchor,4,12.658232,16.937801
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,42.0,refgame,2.0,page5-64,1.0,"Smallest figure, turtle looking",4,9.819981,20.875175
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,9.0,refgame,1.0,page5-64,2.0,it is the smallest figure left in my opinion. mostly triangles,11,9.8938465,20.78198
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,43.0,refgame,2.0,page9-27,2.0,"Largest triangle at top of figure, goblet, triangle on bottom as well",12,12.704792,18.631237
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,6.0,refgame,1.0,page9-27,1.0,large upside down triangle on top,6,10.877652,17.355886
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,45.0,refgame,2.0,page9-46,1.0,Backwards C,2,18.234081,14.978888
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,1.0,7.0,refgame,1.0,page9-46,2.0,"longest vertical line on bottom, almost like a pacman shape",10,12.989071,17.358864
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,61.0,refgame,2.0,page1-128,4.0,C,1,8.369178,7.6162696
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,28.0,refgame,1.0,page1-128,3.0,C,1,8.389296,7.6068234
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,63.0,refgame,2.0,page3-136,4.0,T,1,8.329762,7.491624
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,25.0,refgame,1.0,page3-136,3.0,T,1,8.2906065,7.5334897
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,60.0,refgame,2.0,page3-85,3.0,"Tall and skinny figure, looks like an anchor",8,12.537611,16.979912
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,27.0,refgame,1.0,page3-85,4.0,wrench,1,9.069141,9.722012
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,64.0,refgame,2.0,page5-64,3.0,"Smallest figure., made of triangles",5,10.069396,20.912733
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,24.0,refgame,1.0,page5-64,4.0,"Smallest figure, turtle",3,9.950067,20.930258
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,62.0,refgame,2.0,page9-27,4.0,"Triangle on bottom. Larger triangle on top. Square in middle, goblet",11,12.836231,18.504229
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,26.0,refgame,1.0,page9-27,3.0,wide mouthed goblet,3,11.222076,13.009258
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,65.0,refgame,2.0,page9-46,4.0,Backwards C,2,18.283234,14.979442
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ACD2B6QR45E93SRAYX5VB,B,B,1.0,4.0,29.0,refgame,1.0,page9-46,3.0,Backwards C,2,18.249214,14.97963
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,51.0,refgame,2.0,page1-128,2.0,The C,2,17.123394,12.4335375
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,15.0,refgame,1.0,page1-128,1.0,The C,2,17.071844,12.487706
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,16.0,refgame,1.0,page3-136,1.0,The T,2,8.385317,7.606791
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,48.0,refgame,2.0,page3-136,2.0,The T,2,8.350902,7.55429
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,12.0,refgame,1.0,page3-85,2.0,"The wrench, vertical",3,8.953309,9.785889
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,52.0,refgame,2.0,page3-85,1.0,"Wrench, or I with triangles",5,8.838298,9.878889
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,17.0,refgame,1.0,page5-64,1.0,"Turtle walking to the left, smallest figure",7,9.806149,20.683674
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,49.0,refgame,2.0,page5-64,2.0,"The turtle walking left, smallest figure",6,9.732612,20.739182
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,14.0,refgame,1.0,page9-27,2.0,The wide-mouthed goblet,3,11.324024,12.96173
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,53.0,refgame,2.0,page9-27,1.0,wide mouth goblet,3,11.197034,13.007494
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,13.0,refgame,1.0,page9-46,1.0,"The backwards C, with a long base",7,18.087992,14.788129
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,2.0,50.0,refgame,2.0,page9-46,2.0,"Stapler, pacman, backwards C",4,18.018587,14.813154
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,69.0,refgame,2.0,page1-128,3.0,The C,2,17.083694,12.472854
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,34.0,refgame,1.0,page1-128,4.0,The C,2,17.134169,12.416177
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,67.0,refgame,2.0,page3-136,3.0,The T,2,8.344834,7.6012206
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,32.0,refgame,1.0,page3-136,4.0,The T,2,8.3085165,7.610536
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,70.0,refgame,2.0,page3-85,4.0,The wrench or the I with tiangles hanging off,9,8.964034,9.764905
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,33.0,refgame,1.0,page3-85,3.0,wrench,1,9.055858,9.763917
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,30.0,refgame,1.0,page5-64,4.0,turtle,1,9.844207,20.790886
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,71.0,refgame,2.0,page5-64,3.0,"turtle walking left, smallest figure",5,9.886227,20.746433
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,68.0,refgame,2.0,page9-27,3.0,wide mouth goblet,3,11.202728,13.017772
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,31.0,refgame,1.0,page9-27,4.0,goblet,1,11.237295,13.031713
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,A,1.0,5.0,66.0,refgame,2.0,page9-46,4.0,"backwards C, pacman, or stapler",5,18.137411,14.840444
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1AD4HAYZZ2TP80YYVT6CS2,B,B,1.0,5.0,35.0,refgame,1.0,page9-46,3.0,backwards C/Pacman,2,18.11692,14.837342
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,11.0,refgame,1.0,page1-128,2.0,"It looks like the letter ""C"" with the bottom longer than the top",13,18.006006,12.94486
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,44.0,refgame,2.0,page1-128,1.0,"The letter ""C"" with a long bottom",7,17.86662,12.806434
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,10.0,refgame,1.0,page3-136,2.0,"It looks like the letter ""T""",6,11.250161,10.817547
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,46.0,refgame,2.0,page3-136,1.0,"The letter ""T""",3,10.925327,10.243108
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,47.0,refgame,2.0,page3-85,1.0,Triangle at the top and bottom pointing down,8,12.372877,19.003178
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,8.0,refgame,1.0,page3-85,2.0,The bottom has a triangle pointing down,7,12.293035,19.021278
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,42.0,refgame,2.0,page5-64,1.0,Looks like three triangle/diamond shapes put together,7,12.886231,18.09894
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,9.0,refgame,1.0,page5-64,2.0,It looks like three triangle/diamond shapes put together,8,12.850539,18.046131
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,43.0,refgame,2.0,page9-27,2.0,"Triangle at the bottom, facing up",6,12.396319,18.864534
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,6.0,refgame,1.0,page9-27,1.0,It's the shape with a triangle pointing upwards at the bottom,11,12.203849,18.728924
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,45.0,refgame,2.0,page9-46,1.0,Pyramid with the left side/center/top missing,6,15.536553,17.714336
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,1.0,7.0,refgame,1.0,page9-46,2.0,It looks like a pyramid with the left side taken out,11,15.262273,17.712084
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,61.0,refgame,2.0,page1-128,3.0,"Letter ""C"" with a long bottom",6,18.021162,12.780928
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,4.0,28.0,refgame,1.0,page1-128,4.0,C with a long bottom,5,18.002579,13.557409
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,63.0,refgame,2.0,page3-136,3.0,"The letter ""T""",3,10.891695,10.206005
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,4.0,25.0,refgame,1.0,page3-136,4.0,"Looks like a ""T""",4,12.387681,12.248967
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,60.0,refgame,2.0,page3-85,3.0,Shape with upside down triangles at the top and bottom,10,11.252968,17.228294
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,4.0,27.0,refgame,1.0,page3-85,4.0,Triangle facing down at the bottom,6,12.383746,19.04408
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,64.0,refgame,2.0,page5-64,3.0,"Three shapes connected together, left is triangle, right is diamond",10,13.124783,18.163576
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,62.0,refgame,2.0,page9-27,4.0,"Triangle putting up at the bottom, pointing*",7,12.254916,19.116926
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,4.0,26.0,refgame,1.0,page9-27,3.0,Triangle facing up at the bottom,6,12.337203,18.961254
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,A,1.0,4.0,65.0,refgame,2.0,page9-46,3.0,pyramid missing it's left side/center/top,5,15.509962,17.718678
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADF5M161B12EA40N9T0MS,C,C,1.0,4.0,29.0,refgame,1.0,page9-46,4.0,Pyramid missing the left side and the center,8,15.597001,17.567484
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,51.0,refgame,2.0,page1-128,2.0,a bold letter C,4,17.94073,12.678035
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,2.0,15.0,refgame,1.0,page1-128,1.0,it looks like half a letter C,7,18.109068,12.730291
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,2.0,16.0,refgame,1.0,page3-136,2.0,looks like a sort of cross with two triangles on the ends of the horizontal line,16,13.110652,17.54237
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,48.0,refgame,2.0,page3-136,1.0,looks like an odd cross or letter T,8,11.317156,10.666385
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,52.0,refgame,2.0,page3-85,1.0,The pole that has an upside down triangle up top and at the bottom,14,11.048651,17.306576
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,2.0,17.0,refgame,1.0,page5-64,2.0,looks sort of like 3 small mountains,7,13.555779,18.110918
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,49.0,refgame,2.0,page5-64,1.0,like a group of 3 small mountains,7,13.363491,18.279509
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,2.0,14.0,refgame,1.0,page9-27,2.0,it looks like an upside top hat with a triangle under it,12,10.607554,17.11861
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,53.0,refgame,2.0,page9-27,1.0,an upside down top hat with a triangle under it,10,10.805261,17.161884
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,2.0,13.0,refgame,1.0,page9-46,1.0,it sort of looks like a small odd shaped stapler,10,14.102997,15.51678
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,A,1.0,2.0,50.0,refgame,2.0,page9-46,2.0,looks like an odd shape tiny stapler,7,14.448399,15.729725
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,69.0,refgame,2.0,page1-128,3.0,a Cocky letter C,4,17.914988,12.647098
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,34.0,refgame,1.0,page1-128,4.0,A bold and Proud letter C,6,17.869925,12.620705
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,67.0,refgame,2.0,page3-136,4.0,an odd Cross or letter T,6,11.201794,10.599895
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,32.0,refgame,1.0,page3-136,3.0,an odd shape cross or letter T,7,11.332571,10.644493
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,70.0,refgame,2.0,page3-85,4.0,an upside down triangle up top and one at the bottom of a skinny pole,15,11.18181,17.321177
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,33.0,refgame,1.0,page3-85,3.0,upside down triangles at the top and bottom,8,11.029299,17.10858
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,30.0,refgame,1.0,page5-64,3.0,a bird flying diagonally,4,8.903657,20.754805
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,71.0,refgame,2.0,page5-64,4.0,a small group of 3 little mountains,7,13.384381,18.268894
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,68.0,refgame,2.0,page9-27,4.0,upside down top hat with triangle under it,8,10.737576,17.134586
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,31.0,refgame,1.0,page9-27,3.0,upside down top hat with a triangle at the bottom,10,10.787898,17.049236
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,B,1.0,5.0,66.0,refgame,2.0,page9-46,3.0,tiny odd shape stapler,4,14.298834,15.8858595
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZ3BQAVZHF51FQ5WJ14K,C,C,1.0,5.0,35.0,refgame,1.0,page9-46,4.0,a tiny weird shape stapler,5,14.329001,15.791218
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,38.0,refgame,2.0,page1-128,2.0,the tall rectangle with a tall rectangle hole in the middle right side,13,14.64918,16.536753
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,4.0,refgame,1.0,page1-128,1.0,the one with a tall rectangle hole in the right side,11,14.64909,16.436262
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,40.0,refgame,2.0,page3-136,1.0,tall pole with two triangles hanging off the left and right side,12,13.045573,17.59241
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,5.0,refgame,1.0,page3-136,2.0,the pole with two triangles hanging off the left and right side,12,12.97045,17.659798
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,39.0,refgame,2.0,page3-85,2.0,"the down arrow on top, tall thing balanced on top of upside down pyramid",14,10.886742,17.458965
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,2.0,refgame,1.0,page3-85,1.0,the tall one being balanced on a upside down triangle,10,11.166966,17.539373
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,1.0,refgame,1.0,page5-64,1.0,"the very horizontal one, with a triangle on the bottom left",11,13.009072,17.98145
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,36.0,refgame,2.0,page5-64,2.0,"the one with two triangles on the left, one bigger on top of the other, rhombus on right side",19,12.772813,18.05974
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,0.0,refgame,1.0,page9-27,1.0,the one with a pyramid on the bottom,8,14.981343,17.788042
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,41.0,refgame,2.0,page9-27,2.0,funnel on top of a pyramid,6,15.618937,17.873924
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,3.0,refgame,1.0,page9-46,2.0,"the one with a rectangle hole in the left side, that could eat a burger",15,14.883396,16.288893
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,0.0,37.0,refgame,2.0,page9-46,1.0,"the one with a rectangle hole in the middle left, could eat a  burger",14,15.210148,16.167637
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,2.0,15.0,refgame,1.0,page1-128,3.0,middle right side has a missing rectangle,7,15.648693,16.959429
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,2.0,16.0,refgame,1.0,page3-136,3.0,up arrow,2,11.178962,16.178799
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,2.0,12.0,refgame,1.0,page3-85,3.0,lightning bolt on top of a upside down triangle,9,10.6580305,17.761158
01KJ121CTDA8X8M3KFS5Z0C2DA,01KJ1ADZVZREV8CZAR4J758GGY,A,A,1.0,2.0,17.0,refgame,1.0,page5-64,3.0,"the two triangles on the left side, one on top of the other, and a rhombus on the right",19,13.094782,18.074108
